building_id,2018-01-14 00:00:00,2018-01-14 00:15:00,2018-01-14 00:30:00,2018-01-14 00:45:00,2018-01-14 01:00:00,2018-01-14 01:15:00,2018-01-14 01:30:00,2018-01-14 01:45:00,2018-01-14 02:00:00,2018-01-14 02:15:00,2018-01-14 02:30:00,2018-01-14 02:45:00,2018-01-14 03:00:00,2018-01-14 03:15:00,2018-01-14 03:30:00,2018-01-14 03:45:00,2018-01-14 04:00:00,2018-01-14 04:15:00,2018-01-14 04:30:00,2018-01-14 04:45:00,2018-01-14 05:00:00,2018-01-14 05:15:00,2018-01-14 05:30:00,2018-01-14 05:45:00,2018-01-14 06:00:00,2018-01-14 06:15:00,2018-01-14 06:30:00,2018-01-14 06:45:00,2018-01-14 07:00:00,2018-01-14 07:15:00,2018-01-14 07:30:00,2018-01-14 07:45:00,2018-01-14 08:00:00,2018-01-14 08:15:00,2018-01-14 08:30:00,2018-01-14 08:45:00,2018-01-14 09:00:00,2018-01-14 09:15:00,2018-01-14 09:30:00,2018-01-14 09:45:00,2018-01-14 10:00:00,2018-01-14 10:15:00,2018-01-14 10:30:00,2018-01-14 10:45:00,2018-01-14 11:00:00,2018-01-14 11:15:00,2018-01-14 11:30:00,2018-01-14 11:45:00,2018-01-14 12:00:00,2018-01-14 12:15:00,2018-01-14 12:30:00,2018-01-14 12:45:00,2018-01-14 13:00:00,2018-01-14 13:15:00,2018-01-14 13:30:00,2018-01-14 13:45:00,2018-01-14 14:00:00,2018-01-14 14:15:00,2018-01-14 14:30:00,2018-01-14 14:45:00,2018-01-14 15:00:00,2018-01-14 15:15:00,2018-01-14 15:30:00,2018-01-14 15:45:00,2018-01-14 16:00:00,2018-01-14 16:15:00,2018-01-14 16:30:00,2018-01-14 16:45:00,2018-01-14 17:00:00,2018-01-14 17:15:00,2018-01-14 17:30:00,2018-01-14 17:45:00,2018-01-14 18:00:00,2018-01-14 18:15:00,2018-01-14 18:30:00,2018-01-14 18:45:00,2018-01-14 19:00:00,2018-01-14 19:15:00,2018-01-14 19:30:00,2018-01-14 19:45:00,2018-01-14 20:00:00,2018-01-14 20:15:00,2018-01-14 20:30:00,2018-01-14 20:45:00,2018-01-14 21:00:00,2018-01-14 21:15:00,2018-01-14 21:30:00,2018-01-14 21:45:00,2018-01-14 22:00:00,2018-01-14 22:15:00,2018-01-14 22:30:00,2018-01-14 22:45:00,2018-01-14 23:00:00,2018-01-14 23:15:00,2018-01-14 23:30:00,2018-01-14 23:45:00
bldg0215057-up06,0.20472126196639626,0.08040729596178947,0.19830808183520815,0.10306456373274121,0.04773258155975267,0.031076069717947307,0.02568746737233653,0.02394847507427707,0.023407508762284607,0.02276183553090912,0.02153133662465097,0.02175611338912776,0.021822270816885384,0.021870371353600596,0.13581230727776794,0.059116308185526004,0.035133009399888816,0.026872101940310967,0.02418593535750548,0.023325700602424605,0.023071102354650704,0.022992389362754502,0.022978734254806142,0.022983180471377707,0.023014751672028634,0.001,0.001,0.001,0.001,0.001,0.001,0.2008295825727145,0.22955887519913626,0.08383356128020152,0.03894304523840804,0.39856567615834887,0.13689856269468326,0.05469777003667096,0.4475184081772439,0.15272183343568504,0.05949750785286064,0.23442712813306935,0.08712882328976304,0.4230619000501481,0.4493341174841179,0.17443365475408773,0.137205658454848,0.060950565025919355,0.03464963960894821,0.02646688655770096,0.023774094557610852,0.02289792883229022,0.022610970148181857,0.0870180544665274,0.04277487194495665,0.028513178255622315,0.024301933215195637,0.02293145749510266,0.022491949129460297,0.02235658307080379,0.14433040475079026,0.2629652952594864,0.09382147049808923,0.043404192159024656,0.028722495225356717,0.13311512211357365,0.05804805531162241,0.034422103251420484,0.08518418783663868,0.001,0.001,0.001,0.001,0.08193454334476363,0.291396041062948,0.4645794130238406,0.24986784897045888,0.09181377953138506,0.043540419313185724,0.026529771963611046,0.020922741032820793,0.019146714023265395,0.4108894162232199,0.23964415123366023,0.10205276030125672,0.1495369430589146,0.2502409682731713,0.0908317987209489,0.043374773840824686,0.10526677143334795,0.0491364465531218,0.09705651605410749,0.11472812199046338,0.05126950838998058,0.03164393437247633,0.025618085158187608
bldg0218046-up06,0.02235112147328587,0.20802819255537872,0.08023941762409399,0.03931803582455998,0.027496466665910383,0.023584119300414996,0.02232790305784703,0.021931977985443673,0.021833129536152757,0.021807580823961642,0.021817920647962362,0.021837519663976228,0.08749739407216658,0.0428983573637579,0.029925233101837357,0.0261268808075393,0.025031881130062283,0.024834770095725628,0.02493449561797222,0.025108576506075193,0.02532316709792367,0.025499026328044704,0.025670885730698822,0.14796539238570589,0.0660025189566918,0.0404598871870694,0.03170178878255263,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.03629967720528507,0.027181425941711065,0.022970233844025925,0.3246803107370152,0.11708480986850131,0.45923599718115155,0.17258882491165226,0.08116500105639819,0.0447956796103422,0.0322668411688241,0.028136143123370778,0.07886306818371557,0.09386563635426672,0.27905676323421863,0.17638452130861354,0.06622156132177279,0.036029936477777955,0.1653410951072032,0.21538863102125938,0.08016333832578512,0.17853427043406825,0.14624060131117303,0.05934158761426779,0.3651461365062507,0.1535687513425149,0.060041638761800235,0.0335939072588232,0.2581217164259933,0.19873539493094916,0.15110419699061386,0.08432252947634822,0.04131442200203194,0.001,0.025204277093137502,0.3987060850596397,0.1155493229996185,0.22967111378706626,0.08560028271957858,0.10844717331782039,0.43094695391006205,0.14725873489663743,0.05848840772280849,0.2353302545902472,0.15935858239089112,0.13183362575562813,0.12382684915012163,0.20405635881190354,0.07708765804500269,0.41487789242025913,0.2549943711877459,0.28613310915760254,0.2429903131250319,0.28267583779388195,0.1023787879818302,0.04614648788143582,0.029424134017246792,0.023802419443672562,0.021995786249746057
bldg0218227-up06,0.02977073064567603,0.028870566912442917,0.028605395643579102,0.028546201121833092,0.028541159832883273,0.028563275898441865,0.02859553748103455,0.028628139741896198,0.028673657112024666,0.028699907628164056,0.028733753846581563,0.028771425768986073,0.028781902786570043,0.028815862884311295,0.02885095977287919,0.028897585417456337,0.0288583967312166,0.028831978098733935,0.1590699621464816,0.0709895281957612,0.04397223490242261,0.03398219069595933,0.028160336857686253,0.02592947183042309,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.171671555885934,0.07044405909792836,0.03932360676877565,0.02837782283532697,0.02480332528588999,0.02364775645124798,0.023280951515799553,0.023169892520789007,0.11603347126343275,0.05219887870564854,0.0310603099494339,0.046793913354317936,0.14047185103208332,0.06658011872180365,0.04567751253623807,0.0302204754346831,0.025099225019868745,0.0235344600266491,0.023060613872288062,0.13742345211316395,0.0600791796506123,0.03597258726883017,0.027734653583682226,0.02510259467176125,0.02420070607189285,0.02391698829774026,0.10211266710363004,0.0483424457915056,0.030664118475238367,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.18088079866693835,0.07009952233386421,0.48467549396939197,0.44578426964145185,0.22103570242602744,0.1718617473634876,0.12827039896282474,0.08513048642976832,0.043460574461621396,0.030341047889652948
bldg0218266-up06,0.08315792020319787,0.04175465665336487,0.02753601218446077,0.022864452742247493,0.021400435722138872,0.10630829011978779,0.04867211673819247,0.029682468949882936,0.02475138571945763,0.023131503527165167,0.022619706299019177,0.02247218961888718,0.022424437588593037,0.25074616711058995,0.09556526604841463,0.16479108189325115,0.06923975406384865,0.037099551115743326,0.0281605637804488,0.025187377446680592,0.0242373721235438,0.02392459064884666,0.023827253338766775,0.023798121263347717,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.5089388113072525,0.46570212677096295,0.1998058963131107,0.07707058898983518,0.037640197010045874,0.4156109166450292,0.2517536561561333,0.10567744452634709,0.16410901278251872,0.0680889214818489,0.16998081344055585,0.2213728739004211,0.23844275326694306,0.40583014927782624,0.13930193969928378,0.05704848645577216,0.032958741435464754,0.17412882851049014,0.4026639999480494,0.1357843947692287,0.48918921102195656,0.4631902662169699,0.34861311852156057,0.48196332166690564,0.4921380662299594,0.47763500609614906,0.46626229945445596,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.09602097654470529,0.2058493899556892,0.47149157745998777,0.4528178346624161,0.4358369263148771,0.2874896773059631,0.11070464382318007,0.05528416205289625,0.03897504090377798,0.030327085537132425,0.03936198033742913,0.025287841243318447,0.4986963827199111,0.20082118252663556,0.21407208253021978,0.08414994775312266,0.03928481047863825,0.02553305225481476
bldg0218398-up06,0.02303499766107692,0.023055092019353376,0.02307942408707052,0.02310423462307095,0.023126756545269602,0.023150861165317827,0.06883228337197839,0.03767577306440155,0.027548976782984073,0.024629803400265146,0.02369197742536938,0.023404759238446475,0.02331095526815774,0.02298263996989282,0.02222547534803278,0.022383549729113272,0.022436744138792156,0.022437599653044423,0.022449962950824687,0.1442418899544726,0.0620370905013903,0.03641696780817473,0.02763717540299019,0.024767811264084654,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.3008771868970093,0.1122136495604021,0.054471844249648994,0.03294239301238389,0.025707635929735184,0.023303668014858798,0.02250061190045597,0.14991988782054147,0.06318057321757625,0.036129420638050164,0.02682303115029082,0.023749804124204143,0.02274995170348517,0.022412201800667865,0.041279731245530575,0.07218541859089661,0.001,0.001,0.001,0.001,0.001,0.01520929670253664,0.017234895105293267,0.017996763042429306,0.018372876215897196,0.01854709524078835,0.018545056870851968,0.018487015860986136,0.01851134643728043,0.07880058750270104,0.03755050483798769,0.02441321917868001,0.020369187385382726,0.01907227896685418,0.01867705798040895,0.1315184450240955,0.05413682213757454,0.02949068958291087,0.41445932294220167,0.15202936064787492,0.07024738942794513,0.11155044669759061,0.14478884896941752
bldg0218744-up06,0.024407056419340756,0.024428139252855797,0.02446163411778812,0.024491340358305982,0.02451470215371702,0.0245391207766809,0.024577686672513793,0.024601561805844944,0.024641607362450586,0.02507631195911937,0.02663537007005653,0.027455563047043247,0.02785695622084838,0.0281210069818808,0.028033328411959605,0.02803459201265078,0.02795105423541001,0.0279031612656841,0.027877863530850817,0.13424949772176467,0.06120226676615086,0.1629315570515441,0.07201993879823355,0.04357168800267535,0.03377897815900595,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.16725403101387745,0.15480137671892094,0.47079054508108437,0.17345275204137284,0.081685159245306,0.045058232945754964,0.03168140148962365,0.024567975279004835,0.02395929209173461,0.023783095363816113,0.02376219315351032,0.023788716147121258,0.023832469581523682,0.21428772291731493,0.15532378378208148,0.05967767904931665,0.2116902152476844,0.4418101520357737,0.2236622491006004,0.18866360749024105,0.07794868571006977,0.04188966985668508,0.029403593152607165,0.025329289573726443,0.024030407387568543,0.44759005152070136,0.4842489898073009,0.47842179370683235,0.4692532620489838,0.12507050545351084,0.4624232766336438,0.4483356113991847,0.20917862121644346,0.22063504871355621,0.13111330722766015,0.1156991077786326,0.11312392966221099,0.04976327385798457,0.1527177947418721,0.06266055755259346,0.35253095794965117,0.12514525659392783,0.052174098531579664,0.09915042410583161,0.11459414127890027,0.05006658851845085,0.029868121709063465,0.49010365301403624,0.3024333539876517,0.11896015839108758,0.057577089827621386,0.1504519447170032,0.17921332043852625,0.20208777636741362,0.07786781913657144,0.0401836605633872,0.0941571182239929
bldg0219379-up06,0.2941173970233755,0.09457163765926045,0.04654145071858564,0.029110839676776273,0.023403185543115542,0.021595351113113025,0.0210633579109844,0.020926829356056238,0.020934612622981595,0.264245184075461,0.0965517113885252,0.04281973658563491,0.02827993661245391,0.023453406312206146,0.021897064583453425,0.021412603993624053,0.02126140696913734,0.13339306729641678,0.28857663221784663,0.10804969053171512,0.04716485643119421,0.030398711500532492,0.024773235249513702,0.022941879050429128,0.001,0.08633302113031657,0.03303399657970676,0.2913209723456028,0.10377772626554722,0.0443376221320754,0.02554767221680202,0.01937551629525515,0.017371139103581543,0.016739920551158242,0.016541093125066547,0.016509633702368968,0.016494070981269916,0.016504810880773574,0.32612752616240265,0.1761309001908093,0.14774489108247668,0.47568484515160386,0.46513617962025144,0.3346266887223773,0.5064510944728035,0.42643298239505895,0.15302313472103032,0.09871698697942095,0.4793186039962277,0.2914848595066469,0.15508284498923877,0.06443862048519013,0.03448300878903981,0.15125726626696964,0.061775232537360295,0.032862341965491246,0.1506605596156074,0.06141534534674059,0.03283235544452255,0.13065593840699039,0.05639686168988046,0.043467035632263944,0.04080302452396727,0.28491828512597245,0.493680340390072,0.47119148939586936,0.46710656759221386,0.43526189524032977,0.001,0.001,0.001,0.001,0.001,0.001,0.47457764527935603,0.39798645215040596,0.23863842352772185,0.09572276027098527,0.042336582920023645,0.025107512327361168,0.019425120040567897,0.017590811088035393,0.017035995291889962,0.016876230592051334,0.016854148506621876,0.3124229191416013,0.10911618576204188,0.045085941503725545,0.4663705869134907,0.15765546245134737,0.3159511699796073,0.47970896846060385,0.44279118356341013,0.46808421541378253,0.4966934246207012,0.32628168798499485
bldg0221576-up06,0.02312325293845946,0.23852248397328327,0.15292028189086043,0.06142932619620493,0.035459186332924636,0.027186098309713722,0.024491079346441944,0.02363498941081725,0.023382277123625304,0.023656143306606106,0.024642713569131804,0.024604589201327458,0.024541879664261006,0.024552314308732108,0.024577659947655726,0.024611071787191588,0.02462522405454761,0.024632731488473354,0.024647639652421168,0.024663283304614415,0.024692835989647374,0.024705742679566572,0.14737585509546783,0.06463498626019742,0.039050073862908895,0.030188202208756187,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.18876827714030825,0.07716803663512864,0.07298949522217063,0.03982209683167114,0.028724626809751297,0.025499390801344266,0.02445408825009254,0.024124636511897186,0.024030770192208267,0.024009811635650885,0.05494644267780221,0.03387409509441357,0.026885088427249845,0.02499199341250821,0.024429442057975193,0.056260334409192286,0.17867369016257928,0.12245643929318538,0.051466922016991525,0.032424640875883974,0.07531255060179698,0.1565809778731738,0.06584723704430985,0.03864762128768412,0.07332748614891071,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.026574565793057895,0.02109262682355694,0.1742264486916288,0.13127906522007965,0.22737789654911858,0.4733266175457187,0.1700475509549639,0.0782288493876021
bldg0224455-up06,0.11451694288281013,0.21469621491768498,0.1465832684699496,0.11700499462220196,0.056203654370106,0.036418225968888794,0.03027885240931393,0.02835811795138871,0.02780730551507181,0.027745219359584652,0.027854237308688218,0.027992532168640772,0.028042155811645465,0.09776756760980046,0.05035276353680489,0.15813337874560024,0.07071253504019384,0.04350580965996263,0.033979568438899876,0.03087543358596165,0.029896839272600485,0.029581299189733373,0.029493406759141656,0.0294770961597206,0.001,0.025473718406500173,0.02220141001810616,0.1816590728423039,0.07329443371852426,0.20058198806063157,0.15788841619352229,0.06592667496317309,0.036812931871261785,0.026507500017870927,0.02006888367870038,0.018123045980113515,0.017908559078315952,0.01802567883440864,0.018078188516309913,0.01811484238296433,0.01802063101102696,0.1512290285491842,0.1287779585424389,0.18808154669180252,0.07222845484333061,0.10204476553492024,0.04544154772660502,0.47747154310666684,0.17328243723233128,0.07836216700698388,0.040946146526413776,0.028208674616812243,0.024042033137235547,0.06607932797596607,0.13714037222834488,0.05718707113774379,0.0327167882005817,0.10681603451212125,0.2379376095391256,0.19493409120614213,0.25727202305130414,0.12309477883406067,0.05288724041918309,0.1589996906537911,0.15876547400741833,0.0638768404586624,0.29319026048638336,0.2845766210311349,0.001,0.001,0.03205644857003659,0.02047721729632933,0.18074055970137734,0.14570755498575425,0.05794808324746124,0.36644280088441633,0.1790218251117151,0.19282383513981755,0.12998645177059123,0.18420683118660644,0.3396800159246655,0.18921787359605718,0.07280193681875283,0.03602862327574589,0.02394225125671104,0.08234799765202433,0.15916842456409153,0.12494125338238955,0.42610314514174824,0.15697895758970337,0.1629659521760127,0.06833000779745882,0.035988711255484,0.026888446295629042,0.02423584654867584,0.02345886054813886
bldg0224701-up06,0.023973046488387623,0.06270825510066809,0.036350129481269304,0.027800035203191346,0.025298987138443488,0.02450751965746708,0.024272072682094324,0.024212872813176207,0.024224756031050947,0.024631899908634285,0.025867294362237402,0.025989912743327508,0.025886235900648927,0.025882967671105976,0.154096087590096,0.06765051771310805,0.04101576019294957,0.031554011234694444,0.02849613214730435,0.027510742309670908,0.027214352074586723,0.027116222607484988,0.027089518372439628,0.027083353625256608,0.027107126618245707,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.21131004370135573,0.08511618133861171,0.0782611203938601,0.18932605010831366,0.07287642136391649,0.03706535332632629,0.028802972506469373,0.02608180539253074,0.02520806743280081,0.02492488040034327,0.024833915925106417,0.024803693558168236,0.0247912050485479,0.02478741028327484,0.024784177413915722,0.024785516921632122,0.024772557683821774,0.14601562833501186,0.06427596701974046,0.03898494688111045,0.03005589375364066,0.027164543767558422,0.02622402951957591,0.02592451171860852,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.18549602667704654,0.07591692481025433,0.042574704613032414,0.030524434895905422,0.02655053998094129,0.025217673014996105,0.02473598797541677,0.024559618536830086,0.02447271888299554,0.02441146609450064
bldg0225292-up06,0.04166790038134947,0.14838735526004584,0.18820556480526934,0.07669811902464921,0.16117882728728677,0.07017947607722136,0.04035683742933805,0.031444111213345165,0.028544999535992238,0.027620146910781265,0.027351243118270717,0.027297957115229348,0.02729286095898348,0.02733159809234418,0.027374682724878478,0.0274273738548789,0.152458360954947,0.0680791811295923,0.04200867834430474,0.032997444197880234,0.030075946489183707,0.028385049530031643,0.02535393782611087,0.025142364549512526,0.0254308596890767,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.48842517113887834,0.43117355748154085,0.4560276105228445,0.22876644576123614,0.09384145458511055,0.04477505477019794,0.027567959869546955,0.021911468405629044,0.020133565283752944,0.071464255001564,0.4735320618733384,0.20825721523472804,0.2194408531192289,0.1854020767137914,0.07083584931125105,0.13823431655625426,0.16856136491791682,0.2893841462634189,0.10483836185853941,0.048124835968584405,0.031902727890801584,0.026594663389112528,0.02482774795425526,0.024259754482702997,0.02410201730633363,0.02406915123276831,0.02408016836019469,0.13920182192430128,0.061714975542323955,0.1274589626877783,0.057854155837648025,0.001,0.001,0.001,0.09700187490358309,0.42694216969098286,0.14493573338986224,0.059591140997824595,0.032216439632237484,0.023026969450324376,0.020240036556445056,0.019799091505440503,0.019793570584266656,0.01990224238559061,0.020055276883114738,0.020210068013600258,0.020350081189083116,0.020468644832338952,0.020594842764183514,0.12126220474903034,0.1580288259563663,0.0637421048599272,0.44181877347939,0.1653290673787188,0.07823484316658076
bldg0227185-up06,0.025530764296786322,0.024400173570962327,0.15677188632945796,0.1360215356886434,0.058418367440843444,0.03483988313374613,0.027430496123462333,0.025028259213735173,0.024274330868241923,0.02403572330469842,0.023979203635531618,0.02397664108201335,0.02397602714617748,0.0239958808453224,0.02402346373325315,0.024055514110171084,0.024021290137955672,0.023993279109058397,0.14208729815792284,0.06226236246204445,0.03767502061775459,0.0291060995657637,0.02632751504518851,0.025431781044151672,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.4039904014995107,0.1481483758671554,0.07053260506558925,0.07217009771210474,0.03927054863996712,0.028285528110418193,0.025167804940836855,0.06002536206434642,0.035287792052802795,0.027115713151122572,0.024885927463458808,0.2203665371969062,0.21766983612391586,0.08396065552508601,0.0805306614314378,0.06431843139664627,0.001,0.001,0.001,0.001,0.07328903600518843,0.3271053423296891,0.4679310722140198,0.2434639047052807,0.26527229481561815,0.36118179920392846,0.23544400753879632,0.1463092493098579,0.16120351711823022,0.2198063598533855,0.25261598111754724,0.14489700421110857,0.4837549307706293,0.35071438409245165,0.15916194263946132,0.33439122098569046,0.12134115249596099,0.051058065877684355,0.0322274776368219,0.025836896143834706,0.023922777212202363,0.023709440432033373,0.023667770520785704
bldg0227770-up06,0.026946494585260723,0.0269628880376748,0.027015657994506094,0.02701568923291997,0.027020738593663135,0.07069514003129138,0.04087640289634371,0.03104614426417361,0.028307685167127308,0.027402100598360287,0.027116904085708347,0.02703196000062118,0.02699137042873723,0.02699488923538073,0.027003040562984686,0.027012330226299182,0.027015452721141857,0.02650252019067844,0.02500211684234704,0.025278489974758345,0.025373612079098874,0.025388970947910792,0.0253839474506715,0.15335321025338688,0.06700994145711116,0.04018551904785526,0.030893661747323442,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.04047262422835592,0.026711094474640047,0.02168195475637591,0.19636172781265798,0.13894156609158875,0.056902644311976926,0.2724409836220693,0.4706988589686962,0.19381706021687636,0.08716910508357878,0.04492421122399023,0.030310843730523007,0.025502537359017332,0.023973674784964337,0.023517266400611254,0.023390733553083947,0.02334093258973073,0.02338520340931123,0.02343459225958919,0.023484936995087833,0.02353490522231074,0.023583274998742715,0.059767966717020116,0.03526933192829369,0.02719778857000627,0.025004971013174,0.024361828372610764,0.024154769385307518,0.024096666603816683,0.0241071543679719,0.14701307139550768,0.09611041268050793,0.04896124930064175,0.03253491178925342,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.39941019842396286
bldg0229405-up06,0.029211366732268675,0.026653464356935476,0.025855987574339684,0.02561955607545509,0.025568647992066377,0.025879905435183044,0.02709404703667704,0.02751949183293964,0.02740090999564222,0.02738118118824717,0.02741125708206505,0.027451251460778786,0.10013962366084772,0.05058082441548783,0.03453273089730011,0.02991395135774632,0.028369962816308904,0.027868975077033217,0.02771691439688611,0.02767564967683947,0.027680660860000254,0.027678398113943948,0.0276870730182815,0.02769549403036327,0.15501270203550416,0.06910597274306615,0.04260670002030781,0.033455006993289835,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.04752450127943235,0.11348377836619379,0.04713979375174432,0.029845611347955388,0.43890367301000216,0.16227744415583206,0.07671218706664411,0.0429047254152936,0.13379990339398762,0.060178975323474736,0.10058430191880217,0.050009388468063194,0.03328220649147615,0.028486976901868643,0.02693403816051913,0.4698838714038316,0.2514033799405697,0.08970488067282947,0.046974150352513434,0.10946892244742693,0.13216475214975368,0.058513600821588754,0.0358658338807705,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.31491265318871536,0.11141459998217826,0.04788187928688519,0.02908068213552682,0.0228227017843259,0.020828323427509596,0.09902760754048465,0.04510282796925956,0.027956614568795175,0.02269738036463811,0.09701545857849747,0.04466496026865308,0.42300119160541616,0.3872061668563772,0.15472541757273756,0.0638148320018246,0.03831542554701929,0.029565416102171838,0.026719683249431487,0.02579349629698264
bldg0231107-up06,0.0600558437265381,0.034443486806345555,0.08718782817152483,0.04386390013357987,0.029790755772333855,0.02604609451878777,0.026222467159230576,0.14713563915388525,0.06650710884562128,0.03859741185434578,0.030563049583156976,0.02793404435121466,0.027078675129216974,0.026832800471164604,0.02677356913670674,0.02678116330333737,0.15179227468169032,0.06745521419870504,0.041360341892919504,0.032351429405391756,0.02942181755872956,0.028470196089115888,0.02817123307580885,0.02807854091743881,0.028084845733340812,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.011969677424595034,0.017145290736619877,0.018866762733823032,0.019621404455779704,0.09976981448692178,0.47586099800917087,0.15892629596365052,0.48068752681883864,0.3110478116593271,0.12601466764998714,0.1173194773931624,0.37162096687853413,0.1271343845318936,0.051779785646433915,0.26082550787128916,0.32518184006828604,0.11292740201418693,0.25197338259563606,0.0958873360998025,0.044316086402852645,0.21301448027411868,0.10824736044691188,0.05058098329731275,0.03160080028460714,0.3204553126530148,0.23741544528554842,0.08466350431782725,0.001,0.001,0.001,0.001,0.001,0.001,0.03695571832134948,0.17732600971819473,0.1404240182307799,0.05689764643471297,0.03041212164384053,0.08975483862569501,0.04071533885407096,0.02508764261754961,0.2175069947025659,0.08113682618360747,0.03790826637398393,0.024670200644374952,0.08317040997472548,0.038961450344640165,0.08715772537859584,0.42477246022808657,0.1554661811773872,0.07192485181328843,0.08155225481191127,0.041474422115948456,0.028128686328264745,0.024255278477407334
bldg0231165-up06,0.02990517692386714,0.02936187708873018,0.029222071786427436,0.029214294779500348,0.02924185625624876,0.029286123346966585,0.029336710681157892,0.02938682854680645,0.029454316533915167,0.029500383258587465,0.029552002940164603,0.029608462861261755,0.02963898792735352,0.02968911348055802,0.029735724901106434,0.02978598756207855,0.02981459062870521,0.02983138566609074,0.029848837742615885,0.029876577286728902,0.029923885853865722,0.16161587400078842,0.0727575163585943,0.045496170677961224,0.03599847390360961,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.045662551753362174,0.029891912850152507,0.026053152791383597,0.11129379620707247,0.22260834568407073,0.25464724894364166,0.09788395318136729,0.18063946417288648,0.07499255657844839,0.040347527672012204,0.4643332192061813,0.1731492437253681,0.08386944616980918,0.04748138431554822,0.035173014204696,0.031065679846216155,0.029709416338599505,0.2208107650268087,0.1647116572138201,0.0648872812644246,0.04049558747695237,0.1890395366528451,0.0789777912798808,0.18525904521351952,0.17879111695841873,0.07392835326381615,0.0424545925148263,0.032737097787027554,0.14969598865839598,0.06790505055415619,0.04230343430124327,0.03349348722486066,0.03060141991172032,0.02964086196553616,0.15841310182988858,0.001,0.001,0.001,0.026937372886736696,0.024281997358725813,0.02327717990655336,0.31306995607247445,0.1142487996837693,0.2943580402317226,0.45977292240372014,0.4547774188271828,0.4155270504844035,0.22450890569493365,0.4706482631831422,0.49195747128052136,0.46903659628870353,0.4664704533791274,0.22726510630221383,0.22875339195228458,0.2366972063561057,0.09190322203163073,0.04791667359671001,0.0346676341435339,0.0300014152018976,0.02848374432436091,0.09706815238943267,0.04965808270847553,0.0346915745356627
